PostcodeID;PostCodePK;PostCode;PostcodeNummers;PostcodeLetters;Straat;MinNummer;MaxNummer;Plaats;Gemeente;Provincie
8811;6165TC_1;6165TC;6165;TC;Vinkenstraat;1;15;Geleen;Sittard-Geleen;Limburg
8812;1422HG_2;1422HG;1422;HG;Constantijn Huygenslaan;2;28;Uithoorn;Uithoorn;Noord-Holland
8813;1446HP_95;1446HP;1446;HP;Parkstee;95;121;Purmerend;Purmerend;Noord-Holland
8814;2694BB_22;2694BB;2694;BB;Gasthuislaan;22;42;'s-Gravenzande;Westland;Zuid-Holland
8815;3823WS_1;3823WS;3823;WS;Het Geheugen;1;61;Amersfoort;Amersfoort;Utrecht
8816;3552CX_1;3552CX;3552;CX;Kapelaan R+Âlinghof;1;5;Utrecht;Utrecht;Utrecht
8817;9932JW_1;9932JW;9932;JW;Maisveld;1;44;Delfzijl;Delfzijl;Groningen
8818;1441SB_1;1441SB;1441;SB;Koningsvaren;1;23;Purmerend;Purmerend;Noord-Holland
8819;3531XD_8;3531XD;3531;XD;Bataviastraat;8;18;Utrecht;Utrecht;Utrecht
8820;5721KE_9;5721KE;5721;KE;Moussaultstraat;9;17;Asten;Asten;Noord-Brabant
8821;6921GB_39;6921GB;6921;GB;Weverstraat;39;69;Duiven;Duiven;Gelderland
8822;2131RN_73;2131RN;2131;RN;Dunantstraat;73;99;Hoofddorp;Haarlemmermeer;Noord-Holland
8823;6851VA_1;6851VA;6851;VA;Prior Teeuwenstraat;1;6;Huissen;Lingewaard;Gelderland
8824;4105DP_1;4105DP;4105;DP;Landzichtweg;1;74;Culemborg;Culemborg;Gelderland
8825;3028EN_23;3028EN;3028;EN;Poolsestraat;23;37;Rotterdam;Rotterdam;Zuid-Holland
8826;9061CM_16;9061CM;9061;CM;Nieuwe Straatweg;16;69;Gytsjerk;Tytsjerksteradiel;Friesland
8827;5681PZ_1;5681PZ;5681;PZ;Oude Schuurweg;1;3;Best;Best;Noord-Brabant
8828;2625VC_65;2625VC;2625;VC;Schubertlaan;65;115;Delft;Delft;Zuid-Holland
8829;2033LX_4;2033LX;2033;LX;Merovingenstraat;4;48;Haarlem;Haarlem;Noord-Holland
8830;1132GR_2;1132GR;1132;GR;Boeijer;2;26;Volendam;Edam-Volendam;Noord-Holland
8831;3765AK_2;3765AK;3765;AK;Ereprijsstraat;2;42;Soest;Soest;Utrecht
8832;5051HN_29;5051HN;5051;HN;Fabriekstraat;29;73;Goirle;Goirle;Noord-Brabant
8833;7500CD_0;7500CD;7500;CD;Postbus;0;10000;Enschede;Enschede;Overijssel
8834;3437GH_62;3437GH;3437;GH;Apolloburg;62;7002;Nieuwegein;Nieuwegein;Utrecht
8835;3343DS_1;3343DS;3343;DS;Maria van Osstraat;1;25;Hendrik-Ido-Ambacht;Hendrik-Ido-Ambacht;Zuid-Holland
8836;2566ZZ_8;2566ZZ;2566;ZZ;Strand Zuid;8;8;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
8837;7312RW_13;7312RW;7312;RW;Van Miereveltstraat;13;29;Apeldoorn;Apeldoorn;Gelderland
8838;5271SB_36;5271SB;5271;SB;Schijndelseweg;36;49;Sint-Michielsgestel;Sint-Michielsgestel;Noord-Brabant
8839;9781XA_1;9781XA;9781;XA;Reiger;1;72;Bedum;Bedum;Groningen
8840;6218VD_62;6218VD;6218;VD;Recessenplein;62;69;Maastricht;Maastricht;Limburg
8841;3328HW_8;3328HW;3328;HW;Regenboogstraat;8;76;Dordrecht;Dordrecht;Zuid-Holland
8842;3068JG_61;3068JG;3068;JG;Vlambloem;61;165;Rotterdam;Rotterdam;Zuid-Holland
8843;5046NH_2;5046NH;5046;NH;Tongerlose Hoefstraat;2;58;Tilburg;Tilburg;Noord-Brabant
8844;1032GB_25;1032GB;1032;GB;Clematisstraat;25;49;Amsterdam;Amsterdam;Noord-Holland
8845;1382TL_1;1382TL;1382;TL;Aart van der Leeuwstraat;1;31;Weesp;Weesp;Noord-Holland
8846;7847TK_2;7847TK;7847;TK;De Snikke;2;26;'t Haantje;Coevorden;Drenthe
8847;9241WL_1;9241WL;9241;WL;Opperbuorren;1;14;Wijnjewoude;Opsterland;Friesland
8848;9041GB_1;9041GB;9041;GB;Foareker;1;12;Berltsum;Menameradiel;Friesland
8849;5231WL_1;5231WL;5231;WL;De Trommelslager;1;42;'s-Hertogenbosch;'s-Hertogenbosch;Noord-Brabant
8850;7081AX_33;7081AX;7081;AX;Brederostraat;33;51;Gendringen;Oude IJsselstreek;Gelderland
8851;3905SH_1;3905SH;3905;SH;Veenslag;1;17;Veenendaal;Veenendaal;Utrecht
8852;3843CB_2;3843CB;3843;CB;Julianalaan;2;42;Harderwijk;Harderwijk;Gelderland
8853;8311PX_1;8311PX;8311;PX;Onderduikerspad;1;15;Espel;Noordoostpolder;Flevoland
8854;1351NG_79;1351NG;1351;NG;Peppengouw;79;90;Almere;Almere;Flevoland
8855;4731MN_35;4731MN;4731;MN;Duiventoren;35;83;Oudenbosch;Halderberge;Noord-Brabant
8856;2152PG_75;2152PG;2152;PG;Faustlaan;75;111;Nieuw-Vennep;Haarlemmermeer;Noord-Holland
8857;3823TV_1;3823TV;3823;TV;De Panne;1;12;Amersfoort;Amersfoort;Utrecht
8858;1014BM_1;1014BM;1014;BM;Zekeringstraat;1;23;Amsterdam;Amsterdam;Noord-Holland
8859;2555CJ_1364;2555CJ;2555;CJ;Laan van Meerdervoort;1364;1404;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
8860;3202RN_2;3202RN;3202;RN;Primulastraat;2;8;Spijkenisse;Spijkenisse;Zuid-Holland
8861;1961NZ_41;1961NZ;1961;NZ;van Coevenhovenstraat;41;61;Heemskerk;Heemskerk;Noord-Holland
8862;6532AD_268;6532AD;6532;AD;Slotemaker de Bru+»neweg;268;272;Nijmegen;Nijmegen;Gelderland
8863;7971PW_1;7971PW;7971;PW;van Helomaweg;1;33;Havelte;Westerveld;Drenthe
8864;4261BN_1;4261BN;4261;BN;Schoolstraat;1;9;Wijk en Aalburg;Aalburg;Noord-Brabant
8865;1503WH_87;1503WH;1503;WH;De Weer;87;96;Zaandam;Zaanstad;Noord-Holland
8866;7582ZN_2;7582ZN;7582;ZN;van Deinsestraat;2;36;Losser;Losser;Overijssel
8867;3144PE_100;3144PE;3144;PE;De Vloot;100;127;Maassluis;Maassluis;Zuid-Holland
8868;8923AB_196;8923AB;8923;AB;Canadezenlaan;196;388;Leeuwarden;Leeuwarden;Friesland
8869;1721CC_17;1721CC;1721;CC;Sluiskade;17;37;Broek op Langedijk;Langedijk;Noord-Holland
8870;3508SB_0;3508SB;3508;SB;Postbus;0;10000;Utrecht;Utrecht;Utrecht
8871;7556SZ_1;7556SZ;7556;SZ;Timorstraat;1;20;Hengelo;Hengelo;Overijssel
8872;7722TT_1;7722TT;7722;TT;De Hooigraven;1;7;Dalfsen;Dalfsen;Overijssel
8873;2941GT_65;2941GT;2941;GT;Talmastraat;65;111;Lekkerkerk;Nederlek;Zuid-Holland
8874;5087KB_2;5087KB;5087;KB;Beekseweg;2;24;Diessen;Hilvarenbeek;Noord-Brabant
8875;3072XK_1;3072XK;3072;XK;Cronj+®straat;1;47;Rotterdam;Rotterdam;Zuid-Holland
8876;4944AN_1;4944AN;4944;AN;de Oude Melkhaven;1;50;Raamsdonk;Geertruidenberg;Noord-Brabant
8877;7204AK_1;7204AK;7204;AK;Prins Bernhardlaan;1;39;Zutphen;Zutphen;Gelderland
8878;7827BE_22;7827BE;7827;BE;Pimpelmees;22;50;Emmen;Emmen;Drenthe
8879;5261LG_1;5261LG;5261;LG;Kettingweg;1;7;Vught;Vught;Noord-Brabant
8880;1422PA_1;1422PA;1422;PA;In het Midden;1;41;Uithoorn;Uithoorn;Noord-Holland
8881;6915VX_38;6915VX;6915;VX;Graaf Ottoweg;38;64;Lobith;Rijnwaarden;Gelderland
8882;3814XN_38;3814XN;3814;XN;Magelhaenstraat;38;50;Amersfoort;Amersfoort;Utrecht
8883;5482EJ_2;5482EJ;5482;EJ;Kerkstraat;2;20;Schijndel;Schijndel;Noord-Brabant
8884;1442VA_1;1442VA;1442;VA;Marathonstraat;1;45;Purmerend;Purmerend;Noord-Holland
8885;4261TS_2;4261TS;4261;TS;Bloklandhof;2;39;Wijk en Aalburg;Aalburg;Noord-Brabant
8886;3515VH_26;3515VH;3515;VH;Nolenslaan;26;36;Utrecht;Utrecht;Utrecht
8887;3112AG_201;3112AG;3112;AG;Rotterdamsedijk;201;211;Schiedam;Schiedam;Zuid-Holland
8888;9646CD_2;9646CD;9646;CD;Leerlooiersstraat;2;32;Veendam;Veendam;Groningen
8889;5961EM_1;5961EM;5961;EM;Middelijk;1;29;Horst;Horst aan de Maas;Limburg
8890;7495SJ_3;7495SJ;7495;SJ;Spenkelinksweg;3;8;Ambt Delden;Hof van Twente;Overijssel
8891;3117VG_73;3117VG;3117;VG;Rembrandtlaan;73;89;Schiedam;Schiedam;Zuid-Holland
8892;5614AM_2;5614AM;5614;AM;St Odastraat;2;28;Eindhoven;Eindhoven;Noord-Brabant
8893;3333CK_1;3333CK;3333;CK;Kapitein Horsmanflat;1;33;Zwijndrecht;Zwijndrecht;Zuid-Holland
8894;1817HD_1;1817HD;1817;HD;Brahmsstraat;1;35;Alkmaar;Alkmaar;Noord-Holland
8895;5688KL_1;5688KL;5688;KL;Merodelaan;1;42;Oirschot;Oirschot;Noord-Brabant
8896;3134XN_1;3134XN;3134;XN;de Ruijterstraat;1;31;Vlaardingen;Vlaardingen;Zuid-Holland
8897;7416AB_1;7416AB;7416;AB;Bleekstraat;1;24;Deventer;Deventer;Overijssel
8898;4751KH_1;4751KH;4751;KH;Tijm;1;13;Oud Gastel;Halderberge;Noord-Brabant
8899;1098EB_14;1098EB;1098;EB;Linnaeusparkweg;14;32;Amsterdam;Amsterdam;Noord-Holland
8900;9164XT_2;9164XT;9164;XT;Koeveldsweg;2;2;Buren;Ameland;Friesland
8901;3454CB_35;3454CB;3454;CB;Mereveldlaan;35;69;De Meern;Utrecht;Utrecht
8902;8471DL_31;8471DL;8471;DL;Lijsterstraat;31;41;Wolvega;Weststellingwerf;Friesland
8903;6561AL_2;6561AL;6561;AL;Jonkershof;2;40;Groesbeek;Groesbeek;Gelderland
8904;3262RC_1;3262RC;3262;RC;Gerard Doustraat;1;16;Oud-Beijerland;Oud-Beijerland;Zuid-Holland
8905;8011SX_1;8011SX;8011;SX;Waterstraat;1;58;Zwolle;Zwolle;Overijssel
8906;6118AH_2;6118AH;6118;AH;Delweide;2;36;Nieuwstadt;Echt-Susteren;Limburg
8907;3052HV_2;3052HV;3052;HV;1e Vijverstraat;2;16;Rotterdam;Rotterdam;Zuid-Holland
8908;4907LK_1;4907LK;4907;LK;Vorselaar;1;21;Oosterhout;Oosterhout;Noord-Brabant
8909;1273SW_306;1273SW;1273;SW;Zomerkade;306;352;Huizen;Huizen;Noord-Holland
8910;2034XD_123;2034XD;2034;XD;Ruslandstraat;123;157;Haarlem;Haarlem;Noord-Holland
8911;6136EW_1;6136EW;6136;EW;Henri Hermansstraat;1;14;Sittard;Sittard-Geleen;Limburg
8912;2553RX_150;2553RX;2553;RX;Coen de Koninglaan;150;150;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
8913;8051JH_1;8051JH;8051;JH;Grift;1;19;Hattem;Hattem;Gelderland
8914;7601SZ_5;7601SZ;7601;SZ;Hoornbladstraat;5;41;Almelo;Almelo;Overijssel
8915;5104KJ_2;5104KJ;5104;KJ;Dr. Mollerstraat;2;42;Dongen;Dongen;Noord-Brabant
8916;6535JS_8;6535JS;6535;JS;Craayensteinstraat;8;18;Nijmegen;Nijmegen;Gelderland
8917;3319HK_1;3319HK;3319;HK;Laurierstraat;1;41;Dordrecht;Dordrecht;Zuid-Holland
8918;5224XP_2;5224XP;5224;XP;Helmondstraat;2;36;'s-Hertogenbosch;'s-Hertogenbosch;Noord-Brabant
8919;1025CB_2;1025CB;1025;CB;Warnsborn;2;82;Amsterdam;Amsterdam;Noord-Holland
8920;6986CJ_1;6986CJ;6986;CJ;Kleine Veldstraat;1;7;Angerlo;Zevenaar;Gelderland
8921;2200BB_0;2200BB;2200;BB;Postbus;0;10000;Noordwijk;Noordwijk;Zuid-Holland
8922;7731VL_1;7731VL;7731;VL;Egelantierstraat;1;26;Ommen;Ommen;Overijssel
8923;4381WV_404;4381WV;4381;WV;Paul Krugerstraat;404;450;Vlissingen;Vlissingen;Zeeland
8924;6665CB_1;6665CB;6665;CB;Dorpsstraat;1;50;Driel;Overbetuwe;Gelderland
8925;2225XL_2;2225XL;2225;XL;Sluisweg;2;14;Katwijk;Katwijk;Zuid-Holland
8926;1215JT_191;1215JT;1215;JT;Loosdrechtseweg;191;225;Hilversum;Hilversum;Noord-Holland
8927;4854MR_1;4854MR;4854;MR;Loo-akker;1;11;Bavel;Breda;Noord-Brabant
8928;1693AM_1;1693AM;1693;AM;Nijverheidsweg;1;27;Wervershoof;Medemblik;Noord-Holland
8929;2312HK_114;2312HK;2312;HK;Oude Rijn;114;130;Leiden;Leiden;Zuid-Holland
8930;2871KD_2;2871KD;2871;KD;Van Leeuwenhoekstraat;2;14;Schoonhoven;Schoonhoven;Zuid-Holland
8931;1531NL_1;1531NL;1531;NL;Polder;1;14;Wormer;Wormerland;Noord-Holland
8932;5216HR_1;5216HR;5216;HR;Jan Smekenstraat;1;18;'s-Hertogenbosch;'s-Hertogenbosch;Noord-Brabant
8933;7551EE_1;7551EE;7551;EE;Enschedesestraat;1;17;Hengelo;Hengelo;Overijssel
8934;6085NH_1;6085NH;6085;NH;Heythuyserweg;1;40;Horn;Leudal;Limburg
8935;5701XA_1;5701XA;5701;XA;van Hoofstraat;1;45;Helmond;Helmond;Noord-Brabant
8936;4145NN_1;4145NN;4145;NN;Overboeicop;1;25;Schoonrewoerd;Leerdam;Zuid-Holland
8937;6413RA_1;6413RA;6413;RA;Olmstraat;1;8;Heerlen;Heerlen;Limburg
8938;2993HB_2;2993HB;2993;HB;Hudighaven;2;48;Barendrecht;Barendrecht;Zuid-Holland
8939;1074EE_1;1074EE;1074;EE;Kuipersstraat;1;45;Amsterdam;Amsterdam;Noord-Holland
8940;4504RC_2;4504RC;4504;RC;Crox Houcke;2;74;Nieuwvliet;Sluis;Zeeland
8941;9531BG_2;9531BG;9531;BG;Dalkampen;2;26;Borger;Borger-Odoorn;Drenthe
8942;7513HK_2;7513HK;7513;HK;Mina Krusemanstraat;2;48;Enschede;Enschede;Overijssel
8943;3333EH_1;3333EH;3333;EH;Kort-Ambachtlaan;1;21;Zwijndrecht;Zwijndrecht;Zuid-Holland
8944;8032KX_1;8032KX;8032;KX;Grevelingen;1;35;Zwolle;Zwolle;Overijssel
8945;3033EH_55;3033EH;3033;EH;Provenierssingel;55;71;Rotterdam;Rotterdam;Zuid-Holland
8946;1383BS_116;1383BS;1383;BS;De Grote Weer;116;130;Weesp;Weesp;Noord-Holland
8947;5915PJ_5;5915PJ;5915;PJ;Bevrijdingsweg;5;115;Venlo;Venlo;Limburg
8948;7152JE_1;7152JE;7152;JE;Kruiskamp;1;37;Eibergen;Berkelland;Gelderland
8949;6522CN_284;6522CN;6522;CN;Berg en Dalseweg;284;302;Nijmegen;Nijmegen;Gelderland
8950;7437SX_2;7437SX;7437;SX;Maatboersweg;2;4;Bathmen;Deventer;Overijssel
8951;8637VZ_1;8637VZ;8637;VZ;Slinke;1;18;Wiuwert;Littenseradiel;Friesland
8952;7054BZ_5;7054BZ;7054;BZ;Westelijke Noorderbroekweg;5;10;Westendorp;Oude IJsselstreek;Gelderland
8953;9711CV_2;9711CV;9711;CV;Rademarkt;2;12;Groningen;Groningen;Groningen
8954;8701ZG_1;8701ZG;8701;ZG;De Roeden;1;25;Bolsward;S+¦dwest-Frysl+ón;Friesland
8955;5223EJ_2;5223EJ;5223;EJ;Copernicuslaan;2;42;'s-Hertogenbosch;'s-Hertogenbosch;Noord-Brabant
8956;6538TD_1;6538TD;6538;TD;Valkenaerhof;1;36;Nijmegen;Nijmegen;Gelderland
8957;7900AK_0;7900AK;7900;AK;Postbus;0;10000;Hoogeveen;Hoogeveen;Drenthe
8958;1019XG_255;1019XG;1019;XG;Borneokade;255;313;Amsterdam;Amsterdam;Noord-Holland
8959;8397LL_1;8397LL;8397;LL;Konijnenbergen;1;1;De Blesse;Weststellingwerf;Friesland
8960;7798CA_5;7798CA;7798;CA;Eugenboersdijk;5;9;Collendoorn;Hardenberg;Overijssel
8961;4834XM_239;4834XM;4834;XM;Overakkerstraat;239;347;Breda;Breda;Noord-Brabant
8962;6531LL_25;6531LL;6531;LL;Wolfstraat;25;63;Nijmegen;Nijmegen;Gelderland
8963;7913TR_124;7913TR;7913;TR;Zuideropgaande;124;160;Hollandscheveld;Hoogeveen;Drenthe
8964;1031EG_88;1031EG;1031;EG;Van der Pekstraat;88;100;Amsterdam;Amsterdam;Noord-Holland
8965;1185CX_54;1185CX;1185;CX;Parmentierlaan;54;72;Amstelveen;Amstelveen;Noord-Holland
8966;2678SB_1;2678SB;2678;SB;Kasteelweg;1;11;De Lier;Westland;Zuid-Holland
8967;7887AS_1;7887AS;7887;AS;Binnenbaan;1;28;Erica;Emmen;Drenthe
8968;9084BJ_26;9084BJ;9084;BJ;de Tolve;26;48;Goutum;Leeuwarden;Friesland
8969;3707KK_42;3707KK;3707;KK;Gandhilaan;42;80;Zeist;Zeist;Utrecht
8970;6162GD_127;6162GD;6162;GD;Henri Hermanslaan;127;157;Geleen;Sittard-Geleen;Limburg
8971;7329AT_1;7329AT;7329;AT;Adelbrechtgaarde;1;17;Apeldoorn;Apeldoorn;Gelderland
8972;3931EJ_1;3931EJ;3931;EJ;Stationsweg West;1;31;Woudenberg;Woudenberg;Utrecht
8973;1094CP_80;1094CP;1094;CP;Borneostraat;80;94;Amsterdam;Amsterdam;Noord-Holland
8974;5575BW_51;5575BW;5575;BW;Prins van Luikstraat;51;91;Luyksgestel;Bergeijk;Noord-Brabant
8975;3862BB_1;3862BB;3862;BB;Van Zuijlenstraat;1;49;Nijkerk;Nijkerk;Gelderland
8976;2421BM_1;2421BM;2421;BM;Wilgenlaan;1;23;Nieuwkoop;Nieuwkoop;Zuid-Holland
8977;1231VJ_1;1231VJ;1231;VJ;Lieve Geelvincklaan;1;45;Loosdrecht;Wijdemeren;Noord-Holland
8978;5037MX_30;5037MX;5037;MX;Zouavenlaan;30;62;Tilburg;Tilburg;Noord-Brabant
8979;3991JB_2;3991JB;3991;JB;Frankenpoort;2;44;Houten;Houten;Utrecht
8980;3905GT_1;3905GT;3905;GT;Regentesselaan;1;47;Veenendaal;Veenendaal;Utrecht
8981;7161ES_1;7161ES;7161;ES;Roodland;1;14;Neede;Berkelland;Gelderland
8982;4484RJ_2;4484RJ;4484;RJ;Trintellaan;2;38;Kortgene;Noord-Beveland;Zeeland
8983;4847KN_2;4847KN;4847;KN;Platte Akker;2;115;Teteringen;Breda;Noord-Brabant
8984;7951CL_233;7951CL;7951;CL;Gemeenteweg;233;271;Staphorst;Staphorst;Overijssel
8985;5397AP_1;5397AP;5397;AP;Valkseweg;1;19;Lith;Oss;Noord-Brabant
8986;5213EK_2;5213EK;5213;EK;Cederstraat;2;42;'s-Hertogenbosch;'s-Hertogenbosch;Noord-Brabant
8987;5701LN_2;5701LN;5701;LN;van Liemptstraat;2;22;Helmond;Helmond;Noord-Brabant
8988;1012CS_26;1012CS;1012;CS;Nieuwmarkt;26;40;Amsterdam;Amsterdam;Noord-Holland
8989;2242RH_2;2242RH;2242;RH;Dominee Honderslaan;2;28;Wassenaar;Wassenaar;Zuid-Holland
8990;8899AT_43;8899AT;8899;AT;Willem de Vlaminghweg;43;69;Vlieland;Vlieland;Friesland
8991;1402BD_49;1402BD;1402;BD;Laarderweg;49;65;Bussum;Bussum;Noord-Holland
8992;6218CK_86;6218CK;6218;CK;Florijnruwe;86;108;Maastricht;Maastricht;Limburg
8993;1602NP_2;1602NP;1602;NP;Tureluurstraat;2;48;Enkhuizen;Enkhuizen;Noord-Holland
8994;2691BH_20;2691BH;2691;BH;Langestraat;20;54;'s-Gravenzande;Westland;Zuid-Holland
8995;3523AG_19;3523AG;3523;AG;Tolsteegplantsoen;19;22;Utrecht;Utrecht;Utrecht
8996;4335EC_1;4335EC;4335;EC;Dirck Arentszstraat;1;11;Middelburg;Middelburg;Zeeland
8997;1351KA_1;1351KA;1351;KA;Overgouw;1;11;Almere;Almere;Flevoland
8998;1991AH_1;1991AH;1991;AH;Oostlaan;1;2;Velserbroek;Velsen;Noord-Holland
8999;4102EK_309;4102EK;4102;EK;Parklaan;309;349;Culemborg;Culemborg;Gelderland
9000;7961CW_1;7961CW;7961;CW;Burgemeester Bosmaweg;1;23;Ruinerwold;De Wolden;Drenthe
9001;7701PG_1;7701PG;7701;PG;Woudbloemweg;1;10;Dedemsvaart;Hardenberg;Overijssel
9002;2716CV_29;2716CV;2716;CV;Ameland;29;61;Zoetermeer;Zoetermeer;Zuid-Holland
9003;5766PT_6;5766PT;5766;PT;Grauwveenweg;6;6;Griendtsveen;Horst aan de Maas;Limburg
9004;2493CK_1;2493CK;2493;CK;Cor Spaanslaan;1;61;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
9005;4823ZK_6;4823ZK;4823;ZK;Rietdijk;6;10;Breda;Breda;Noord-Brabant
9006;7071WR_1;7071WR;7071;WR;Kanunnik Terwindtstraat;1;27;Ulft;Oude IJsselstreek;Gelderland
9007;6045GA_30;6045GA;6045;GA;Eindstraat;30;36;Roermond;Roermond;Limburg
9008;2811PN_44;2811PN;2811;PN;Middelburgseweg;44;78;Reeuwijk;Bodegraven-Reeuwijk;Zuid-Holland
9009;7412VD_1;7412VD;7412;VD;Spoorstraat;1;41;Deventer;Deventer;Overijssel
9010;5688PH_1;5688PH;5688;PH;Garstakker;1;23;Oirschot;Oirschot;Noord-Brabant
9011;3363EK_30;3363EK;3363;EK;Rijnstraat;30;50;Sliedrecht;Sliedrecht;Zuid-Holland
9012;3828RE_55;3828RE;3828;RE;De Koop;55;111;Hoogland;Amersfoort;Utrecht
9013;9792TK_1;9792TK;9792;TK;Vlamoven;1;13;Ten Post;Ten Boer;Groningen
9014;9601AV_2;9601AV;9601;AV;Johan de Wittlaan;2;38;Hoogezand;Hoogezand-Sappemeer;Groningen
9015;9402BJ_2;9402BJ;9402;BJ;Mr. P.J. Troelstralaan;2;40;Assen;Assen;Drenthe
9016;4441SB_10;4441SB;4441;SB;Plataanweg;10;31;Ovezande;Borsele;Zeeland
9017;7608ML_45;7608ML;7608;ML;Hackfort;45;59;Almelo;Almelo;Overijssel
9018;6686MV_2;6686MV;6686;MV;Sterreschans;2;2;Doornenburg;Lingewaard;Gelderland
9019;9467PC_2;9467PC;9467;PC;Annerweg;2;14;Anloo;Aa en Hunze;Drenthe
9020;1754KD_38;1754KD;1754;KD;Burgerweg;38;56;Burgerbrug;Schagen;Noord-Holland
9021;3077BN_3;3077BN;3077;BN;Kasteelweg;3;53;Rotterdam;Rotterdam;Zuid-Holland
9022;3043CW_144;3043CW;3043;CW;Overschiese Dorpsstraat;144;182;Rotterdam;Rotterdam;Zuid-Holland
9023;5142CX_1;5142CX;5142;CX;Jan Pannebakkerhof;1;55;Waalwijk;Waalwijk;Noord-Brabant
9024;4251MG_40;4251MG;4251;MG;Bandijk;40;52;Werkendam;Werkendam;Noord-Brabant
9025;1034WD_4;1034WD;1034;WD;Ibrahim Moustafapad;4;30;Amsterdam;Amsterdam;Noord-Holland
9026;2493WD_4;2493WD;2493;WD;Westmaasstraat;4;40;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
9027;9713MC_48;9713MC;9713;MC;Slachthuisstraat;48;73;Groningen;Groningen;Groningen
9028;9401PG_91;9401PG;9401;PG;Beilerstraat;91;109;Assen;Assen;Drenthe
9029;5404PA_1;5404PA;5404;PA;Rondeel;1;45;Uden;Uden;Noord-Brabant
9030;3079CN_22;3079CN;3079;CN;Sluiskreek;22;68;Rotterdam;Rotterdam;Zuid-Holland
9031;4921JJ_1;4921JJ;4921;JJ;Cyclaamhof;1;32;Made;Drimmelen;Noord-Brabant
9032;9713PG_1;9713PG;9713;PG;Zonnebloemstraat;1;29;Groningen;Groningen;Groningen
9033;8243KE_2;8243KE;8243;KE;Botter 35;2;32;Lelystad;Lelystad;Flevoland
9034;7468RD_1;7468RD;7468;RD;Broezeweg;1;4;Enter;Wierden;Overijssel
9035;1718AC_39;1718AC;1718;AC;Herenweg;39;69;Hoogwoud;Opmeer;Noord-Holland
9036;3204SE_1;3204SE;3204;SE;Disselvoorde;1;60;Spijkenisse;Spijkenisse;Zuid-Holland
9037;4001RP_1;4001RP;4001;RP;Kleine Plantage;1;110;Tiel;Tiel;Gelderland
9038;7951JK_1;7951JK;7951;JK;Staphorster Kerkweg;1;37;Staphorst;Staphorst;Overijssel
9039;8148NA_1;8148NA;8148;NA;Grotenweg;1;5;Lemele;Ommen;Overijssel
9040;9675RE_44;9675RE;9675;RE;Kloostergang;44;94;Winschoten;Oldambt;Groningen
9041;2545JM_337;2545JM;2545;JM;Hengelolaan;337;389;'s-Gravenhage;'s-Gravenhage;Zuid-Holland
9042;8421RW_18;8421RW;8421;RW;Molenbosch;18;100;Oldeberkoop;Ooststellingwerf;Friesland
9043;3330DB_0;3330DB;3330;DB;Postbus;0;10000;Zwijndrecht;Zwijndrecht;Zuid-Holland
9044;3271LJ_1;3271LJ;3271;LJ;Papeweg;1;4;Mijnsheerenland;Binnenmaas;Zuid-Holland
9045;1382KS_12;1382KS;1382;KS;Keurstraat;12;12;Weesp;Weesp;Noord-Holland
9046;2114DK_2;2114DK;2114;DK;Graaf Albrechtlaan;2;36;Vogelenzang;Bloemendaal;Noord-Holland
9047;3284KP_1;3284KP;3284;KP;Noord-Achterweg;1;11;Zuid-Beijerland;Korendijk;Zuid-Holland
9048;1097CC_19;1097CC;1097;CC;Wakkerstraat;19;37;Amsterdam;Amsterdam;Noord-Holland
9049;1107VG_1;1107VG;1107;VG;Slichtenhorststraat;1;55;Amsterdam Zuidoost;Amsterdam;Noord-Holland
9050;6921NP_2;6921NP;6921;NP;Voermanstraat;2;50;Duiven;Duiven;Gelderland
9051;2685BT_2;2685BT;2685;BT;Jan Barendselaan;2;40;Poeldijk;Westland;Zuid-Holland
9052;5283JB_1;5283JB;5283;JB;Lorentzhof;1;5;Boxtel;Boxtel;Noord-Brabant
9053;9672AT_4;9672AT;9672;AT;Tramweg;4;12;Winschoten;Oldambt;Groningen
9054;5863AG_54;5863AG;5863;AG;Oude Heerweg;54;80;Blitterswijck;Venray;Limburg
9055;2014AN_35;2014AN;2014;AN;Koppestokstraat;35;87;Haarlem;Haarlem;Noord-Holland
9056;1095GD_16;1095GD;1095;GD;Semarangstraat;16;26;Amsterdam;Amsterdam;Noord-Holland
9057;7981LR_1;7981LR;7981;LR;Kalteren;1;23;Diever;Westerveld;Drenthe
9058;5476VN_13;5476VN;5476;VN;Bergweg;13;13;Vorstenbosch;Bernheze;Noord-Brabant
9059;8121DG_2;8121DG;8121;DG;Begoniastraat;2;30;Olst;Olst-Wijhe;Overijssel
9060;3316KH_200;3316KH;3316;KH;Olivijn;200;800;Dordrecht;Dordrecht;Zuid-Holland
9061;3351JH_50;3351JH;3351;JH;Gerard Dousingel;50;96;Papendrecht;Papendrecht;Zuid-Holland
9062;4561ZC_112;4561ZC;4561;ZC;Moerschansstraat;112;150;Hulst;Hulst;Zeeland
9063;4706HN_1;4706HN;4706;HN;Dolomietdijk;1;33;Roosendaal;Roosendaal;Noord-Brabant
9064;4021CJ_1;4021CJ;4021;CJ;Wal;1;11;Maurik;Buren;Gelderland
